date,region,category,commodity,unit,price_php,ma_7_day,ma_30_day,volatility_30_day,momentum_pct,change_7d_pct,change_30d_pct
2026-02-19,BARMM (Bangsamoro Autonomous Region),Fruits,Avocado,kg,75.64,75.91857142857144,77.81666666666666,3.4598647903951933,-2.44,-0.72,-2.55
2026-02-20,BARMM (Bangsamoro Autonomous Region),Fruits,Avocado,kg,79.74,75.99571428571429,77.95700000000001,3.449281934268238,-2.52,0.68,5.57
2026-02-21,BARMM (Bangsamoro Autonomous Region),Fruits,Avocado,kg,76.71,75.65714285714284,77.78533333333333,3.375706039389108,-2.74,-3.0,-6.29
2026-02-22,BARMM (Bangsamoro Autonomous Region),Fruits,Avocado,kg,76.88,75.52857142857144,77.68299999999999,3.3542871692497345,-2.77,-1.16,-3.84
2025-12-25,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,64.89,64.89,64.89,,0.0,,
2025-12-26,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,67.04,65.965,65.965,,0.0,,
2025-12-27,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,64.45,65.46,65.46,,0.0,,
2025-12-28,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,67.03,65.8525,65.8525,,0.0,,
2025-12-29,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,60.2,64.72200000000001,64.72200000000001,,0.0,,
2025-12-30,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,61.1,64.11833333333334,64.11833333333334,,0.0,,
2025-12-31,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,66.84,64.50714285714285,64.50714285714285,2.8440681794787936,0.0,,
2026-01-01,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,61.6,64.03714285714287,64.14375,2.8265927873880776,-0.17,-5.07,
2026-01-02,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,67.15,64.05285714285715,64.47777777777777,2.827559803867012,-0.66,0.16,
2026-01-03,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,64.86,64.11142857142858,64.51599999999999,2.6685876414313263,-0.63,0.64,
2026-01-04,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,64.0,63.67857142857143,64.46909090909091,2.5364205272212055,-1.23,-4.52,
2026-01-05,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,64.74,64.32714285714285,64.49166666666666,2.4196462300898216,-0.26,7.54,
2026-01-06,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,63.7,64.69857142857143,64.43076923076923,2.32701690847052,0.42,4.26,
2026-01-07,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,64.91,64.42285714285714,64.465,2.2393912290895224,-0.07,-2.89,
2026-01-08,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,62.78,64.59142857142857,64.35266666666666,2.2013517492235373,0.37,1.92,
2026-01-09,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,64.46,64.20714285714286,64.359375,2.1268771121059165,-0.24,-4.01,
2026-01-10,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,63.87,64.06571428571428,64.33058823529412,2.0627574705604497,-0.41,-1.53,
2026-01-11,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,61.43,63.69857142857143,64.16944444444444,2.11473116695639,-0.73,-4.02,
2026-01-12,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,62.71,63.40857142857142,64.09263157894736,2.082244627813572,-1.07,-3.14,
2026-01-13,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,61.29,63.06428571428571,63.9525,2.121387021440652,-1.39,-3.78,
2026-01-14,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,58.16,62.1,63.67666666666667,2.4234342023940596,-2.48,-10.4,
2026-01-15,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,64.85,62.395714285714284,63.73,2.3782226256477452,-2.09,3.3,
2026-01-16,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,63.92,62.31857142857143,63.73826086956522,2.3238812600199554,-2.23,-0.84,
2026-01-17,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,62.45,62.11571428571428,63.684583333333336,2.2879627907560156,-2.46,-2.22,
2026-01-18,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,63.67,62.435714285714276,63.684,2.239791656977645,-1.96,3.65,
2026-01-19,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,60.82,62.16571428571429,63.573846153846155,2.265277160831454,-2.21,-3.01,
2026-01-20,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,61.44,62.18714285714286,63.49481481481481,2.25892821823906,-2.06,0.24,
2026-01-21,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,63.9,63.00714285714286,63.50928571428572,2.2180236925085137,-0.79,9.87,
2026-01-22,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,62.92,62.73142857142857,63.48896551724138,2.1808031692599372,-1.19,-2.98,
2026-01-23,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,62.14,62.47714285714286,63.443999999999996,2.1569800088597693,-1.52,-2.78,
2026-01-24,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,61.26,62.30714285714286,63.32299999999999,2.1748089888381084,-1.6,-1.91,-5.59
2026-01-25,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,61.09,61.938571428571436,63.12466666666667,2.0939497957511866,-1.88,-4.05,-8.88
2026-01-26,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,62.84,62.22714285714285,63.071,2.0793920696468824,-1.34,3.32,-2.5
2026-01-27,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,60.39,62.07714285714285,62.849666666666664,1.9951380270864567,-1.23,-1.71,-9.91
2026-01-28,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,61.75,61.769999999999996,62.90133333333333,1.943558296160605,-1.8,-3.36,2.57
2026-01-29,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,61.06,61.50428571428571,62.9,1.944849963187481,-2.22,-2.96,-0.07
2026-01-30,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,60.72,61.30142857142857,62.696000000000005,1.8352028921000572,-2.22,-2.29,-9.16
2026-01-31,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,63.85,61.67142857142858,62.770999999999994,1.8348435054944532,-1.75,4.23,3.65
2026-02-01,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,60.36,61.567142857142855,62.54466666666667,1.6890452992707157,-1.56,-1.19,-10.11
2026-02-02,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,59.94,61.152857142857144,62.38066666666666,1.6953281308538357,-1.97,-4.61,-7.59
2026-02-03,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,57.59,60.752857142857145,62.167,1.8782661667355443,-2.27,-4.64,-10.02
2026-02-04,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,58.31,60.261428571428574,61.952666666666666,1.9403748897168451,-2.73,-5.57,-9.93
2026-02-05,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,62.78,60.50714285714286,61.922000000000004,1.9189587693904915,-2.28,2.82,-1.44
2026-02-06,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,64.0,60.97571428571428,61.891666666666666,1.87682799780196,-1.48,5.4,-1.4
2026-02-07,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,64.25,61.03285714285715,61.940666666666665,1.9195238873280456,-1.47,0.63,2.34
2026-02-08,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,63.48,61.478571428571435,61.908,1.8831657132202302,-0.69,5.17,-1.52
2026-02-09,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,59.49,61.41428571428572,61.76200000000001,1.8955563281272927,-0.56,-0.75,-6.86
2026-02-10,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,60.68,61.855714285714285,61.737,1.9050081907688814,0.19,5.37,-1.22
2026-02-11,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,61.6,62.325714285714284,61.7,1.8962176508276465,1.01,5.64,-1.77
2026-02-12,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,58.81,61.75857142857143,61.617333333333335,1.9674295033303433,0.23,-6.32,-4.05
2026-02-13,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,61.79,61.44285714285714,61.73833333333333,1.8559319312230467,-0.48,-3.45,6.24
2026-02-14,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,61.34,61.027142857142856,61.62133333333334,1.7612255398723982,-0.96,-4.53,-5.41
2026-02-15,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,57.2,60.13,61.397333333333336,1.8819889210222596,-2.06,-9.89,-10.51
2026-02-16,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,60.25,60.23857142857143,61.324,1.8824188401243545,-1.77,1.28,-3.52
2026-02-17,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,57.46,59.778571428571425,61.117000000000004,1.9555652679574034,-2.19,-5.31,-9.75
2026-02-18,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,61.04,59.698571428571434,61.12433333333333,1.9548254765267647,-2.33,-0.91,0.36
2026-02-19,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,58.47,59.65,61.02533333333334,2.0126389150314012,-2.25,-0.58,-4.83
2026-02-20,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,61.5,59.60857142857143,60.94533333333334,1.9408525203495104,-2.19,-0.47,-3.76
2026-02-21,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,61.25,59.59571428571429,60.88966666666667,1.9058973510248642,-2.13,-0.15,-2.65
2026-02-22,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Lakatan),kg,56.93,59.55714285714286,60.716,2.0218779253029817,-1.91,-0.47,-8.38
2025-12-25,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,52.49,52.49,52.49,,0.0,,
2025-12-26,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,54.71,53.6,53.6,,0.0,,
2025-12-27,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,51.89,53.03,53.03,,0.0,,
2025-12-28,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,56.51,53.9,53.9,,0.0,,
2025-12-29,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,53.03,53.726,53.726,,0.0,,
2025-12-30,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,52.01,53.44,53.44,,0.0,,
2025-12-31,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,53.6,53.462857142857146,53.462857142857146,1.662214529733494,0.0,,
2026-01-01,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,55.63,53.91142857142857,53.73375,1.719102236633994,0.33,5.98,
2026-01-02,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,54.83,53.92857142857143,53.855555555555554,1.6490687607791792,0.14,0.22,
2026-01-03,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,56.79,54.62857142857143,54.149,1.8106257359143978,0.89,9.44,
2026-01-04,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,54.88,54.395714285714284,54.21545454545455,1.7317930802284873,0.33,-2.88,
2026-01-05,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,54.21,54.56428571428571,54.215,1.6512006650809088,0.64,2.23,
2026-01-06,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,52.28,54.60285714285715,54.066153846153846,1.6695135941422106,0.99,0.52,
2026-01-07,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,55.56,54.88285714285714,54.17285714285714,1.6529573896105525,1.31,3.66,
2026-01-08,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,55.86,54.91571428571429,54.285333333333334,1.6513235672664286,1.16,0.41,
2026-01-09,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,56.59,55.167142857142856,54.429375,1.6961857946581207,1.36,3.21,
2026-01-10,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,57.71,55.298571428571435,54.62235294117647,1.8249161946914327,1.24,1.62,
2026-01-11,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,53.81,55.145714285714284,54.57722222222222,1.7807526682163015,1.04,-1.95,
2026-01-12,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,54.76,55.22428571428572,54.586842105263166,1.7310884585895627,1.17,1.01,
2026-01-13,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,55.93,55.74571428571429,54.653999999999996,1.7114764324837686,2.0,6.98,
2026-01-14,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,54.38,55.57714285714286,54.640952380952385,1.6692121038439205,1.71,-2.12,
2026-01-15,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,55.59,55.53857142857142,54.684090909090905,1.6415023870162622,1.56,-0.48,
2026-01-16,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,56.47,55.52142857142858,54.76173913043478,1.6464276815797092,1.39,-0.21,
2026-01-17,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,57.33,55.46714285714286,54.86875,1.6934279936168577,1.09,-0.66,
2026-01-18,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,52.97,55.347142857142856,54.7928,1.7007119097601449,1.01,-1.56,
2026-01-19,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,55.41,55.44,54.816538461538464,1.6707410147780348,1.14,1.19,
2026-01-20,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,55.36,55.35857142857143,54.836666666666666,1.6416314586879253,0.95,-1.02,
2026-01-21,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,55.64,55.53857142857142,54.86535714285714,1.6180818139432123,1.23,2.32,
2026-01-22,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,58.5,55.95428571428572,54.99068965517242,1.7263316413599652,1.75,5.23,
2026-01-23,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,55.91,55.874285714285705,55.02133333333334,1.7045896125245035,1.55,-0.99,
2026-01-24,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,59.79,56.22571428571428,55.26466666666667,1.8459587422694261,1.74,4.29,13.91
2026-01-25,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,56.06,56.667142857142856,55.309666666666665,1.8484242745783708,2.45,5.83,2.47
2026-01-26,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,53.62,56.41142857142857,55.367333333333335,1.7630751609016866,1.89,-3.23,3.33
2026-01-27,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,57.72,56.748571428571424,55.407666666666664,1.8034940863613147,2.42,4.26,2.14
2026-01-28,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,57.28,56.98285714285714,55.54933333333333,1.7770120860655372,2.58,2.95,8.01
2026-01-29,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,56.72,56.72857142857142,55.706333333333326,1.6575792139667767,1.84,-3.04,9.06
2026-01-30,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,56.48,56.81,55.80233333333333,1.6142141962157226,1.81,1.02,5.37
2026-01-31,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,57.38,56.465714285714284,55.860666666666674,1.639198570650607,1.08,-4.03,3.15
2026-02-01,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,57.63,56.69,55.95399999999999,1.6580952927983375,1.32,2.8,5.11
2026-02-02,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,58.6,57.401428571428575,56.01433333333333,1.7212899800447057,2.48,9.29,3.19
2026-02-03,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,53.75,56.83428571428572,55.976666666666674,1.7589207767408341,1.53,-6.88,-2.06
2026-02-04,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,55.82,56.62571428571429,56.03033333333334,1.7274387724731903,1.06,-2.55,2.97
2026-02-05,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,56.65,56.61571428571428,56.17600000000001,1.5780795836756136,0.78,-0.12,8.36
2026-02-06,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,57.22,56.721428571428575,56.231333333333325,1.5848240048777613,0.87,1.31,2.99
2026-02-07,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,57.24,56.70142857142857,56.27733333333333,1.5936770177114352,0.75,-0.24,2.47
2026-02-08,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,60.37,57.09285714285715,56.40333333333333,1.7599986938344172,1.22,4.75,6.68
2026-02-09,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,55.65,56.67142857142857,56.334666666666664,1.7474014862140277,0.6,-5.03,-3.57
2026-02-10,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,56.66,57.08714285714286,56.42966666666666,1.681646326614516,1.17,5.41,5.3
2026-02-11,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,54.83,56.94571428571429,56.431999999999995,1.679296650797385,0.91,-1.77,0.13
2026-02-12,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,59.05,57.28857142857142,56.53600000000001,1.7425557924081443,1.33,4.24,5.58
2026-02-13,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,57.78,57.36857142857143,56.64933333333333,1.7077146118137836,1.27,0.98,6.25
2026-02-14,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,55.31,57.09285714285714,56.64,1.7144557797416815,0.8,-3.37,-0.5
2026-02-15,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,59.93,57.029999999999994,56.75533333333333,1.8159973669533804,0.48,-0.73,6.13
2026-02-16,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,56.62,57.16857142857143,56.73166666666667,1.8128736634250693,0.77,1.74,-1.24
2026-02-17,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,59.12,57.519999999999996,56.936666666666675,1.718078986047745,1.02,4.34,11.61
2026-02-18,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,59.05,58.122857142857136,57.058,1.734993590368761,1.87,7.7,6.57
2026-02-19,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,58.04,57.97857142857142,57.147333333333336,1.7134114656365254,1.45,-1.71,4.84
2026-02-20,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,59.78,58.26428571428572,57.285333333333334,1.7540607730071078,1.71,3.46,7.44
2026-02-21,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,59.58,58.87428571428571,57.32133333333333,1.7905532439836083,2.71,7.72,1.85
2026-02-22,BARMM (Bangsamoro Autonomous Region),Fruits,Banana (Latundan),kg,56.68,58.410000000000004,57.346999999999994,1.7750767831862624,1.85,-5.42,1.38
2025-12-25,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,160.53,160.53,160.53,,0.0,,
2025-12-26,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,175.88,168.20499999999998,168.20499999999998,,0.0,,
2025-12-27,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,179.01,171.80666666666664,171.80666666666664,,0.0,,
2025-12-28,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,174.42,172.45999999999998,172.45999999999998,,0.0,,
2025-12-29,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,171.08,172.184,172.184,,0.0,,
2025-12-30,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,165.77,171.115,171.115,,0.0,,
2025-12-31,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,174.27,171.56571428571428,171.56571428571428,6.391449645536497,0.0,,
2026-01-01,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,182.55,174.71142857142857,172.93875,7.077898068736832,1.03,13.72,
2026-01-02,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,165.5,173.22857142857143,172.11222222222221,7.069858162965116,0.65,-5.9,
2026-01-03,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,177.51,173.0142857142857,172.652,6.880613344753504,0.21,-0.84,
2026-01-04,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,171.38,172.58,172.53636363636363,6.538780119758231,0.03,-1.74,
2026-01-05,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,166.04,171.85999999999999,171.995,6.51042730059738,-0.08,-2.95,
2026-01-06,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,166.37,171.94571428571427,171.56230769230768,6.425528712158191,0.22,0.36,
2026-01-07,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,175.13,172.06857142857143,171.81714285714287,6.246650091259908,0.15,0.49,
2026-01-08,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,178.27,171.45714285714286,172.24733333333333,6.245751089073813,-0.46,-2.34,
2026-01-09,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,186.71,174.48714285714286,173.15125,7.034331880143274,0.77,12.82,
2026-01-10,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,180.22,174.87428571428572,173.5670588235294,7.023422211345657,0.75,1.53,
2026-01-11,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,169.59,174.6185714285714,173.3461111111111,6.8778999350339385,0.73,-1.04,
2026-01-12,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,174.76,175.8642857142857,173.42052631578946,6.691983158712461,1.41,5.25,
2026-01-13,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,167.32,176.0,173.1155,6.654808688776148,1.67,0.57,
2026-01-14,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,169.23,175.15714285714284,172.93047619047618,6.541487962375592,1.29,-3.37,
2026-01-15,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,181.44,175.60999999999999,173.31727272727272,6.636629366677737,1.32,1.78,
2026-01-16,BARMM (Bangsamoro Autonomous Region),Fish,Bangus (Milkfish),kg,182.46,175.00285714285715,173.71478260869566,6.758486160218543,0.74,-2.28,
